ad_id,suburb,title,address,price_raw,price_lkr,bedrooms,floor_sqft,url,land_perches,bathrooms
5809002,Colombo 7,House for Sale in Colombo 07,"Bullers Road, Colombo 7",Rs. 485M,485000000.0,5.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5809002.html,23.64,3.0
5805004,Buttala,House for sale in Buttala,,Rs. 18MNegotiable,18000000.0,4.0,1800.0,https://www.lankapropertyweb.com/sale/property_details-5805004.html,58.0,
5804880,Kiribathgoda,House for sale in Kiribathgoda,,Rs. 57.5M,57500000.0,3.0,1600.0,https://www.lankapropertyweb.com/sale/property_details-5804880.html,15.0,2.0
5803783,Piliyandala,House for sale in Piliyandala,,Rs. 40MNegotiable,40000000.0,5.0,2200.0,https://www.lankapropertyweb.com/sale/property_details-5803783.html,20.0,2.0
5804049,Maharagama,House for sale in Maharagama,,Rs. 9.5M,9500000.0,2.0,700.0,https://www.lankapropertyweb.com/sale/property_details-5804049.html,3.25,1.0
5803455,Wadduwa,House for sale in Wadduwa,,Rs. 6.5MNegotiable,6500000.0,1.0,750.0,https://www.lankapropertyweb.com/sale/property_details-5803455.html,10.0,1.0
5803254,Ragama,House for sale in Ragama,,Rs. 16M,16000000.0,3.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5803254.html,18.5,1.0
5802623,Malabe,House for sale in Malabe,,Rs. 47.5M,47500000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5802623.html,11.75,3.0
5801982,Ethul Kotte,House for sale in Ethul Kotte,,Rs. 62M,62000000.0,6.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5801982.html,15.0,3.0
5801936,Ingiriya,House for sale in Ingiriya,,Rs. 30M,30000000.0,5.0,2850.0,https://www.lankapropertyweb.com/sale/property_details-5801936.html,15.5,2.0
5801388,Kandana,A luxurious three-story house for sale near kandana...,,Rs. 70MONO,70000000.0,5.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5801388.html,11.0,5.0
5801248,Habarakada,Two -story house is for sale in Habarakada To...,Habarakada Town,Rs. 23.25M,23250000.0,5.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5801248.html,15.0,4.0
5808469,Moragahahena,House for sale in Moragahahena,,Rs. 8.6M,8600000.0,2.0,1400.0,https://www.lankapropertyweb.com/sale/property_details-5808469.html,15.6,1.0
5808467,Maharagama,House for sale in Maharagama,,Rs. 9M,9000000.0,3.0,850.0,https://www.lankapropertyweb.com/sale/property_details-5808467.html,4.8,1.0
5665382,Thalawathugoda,"4 Bedroom House for Sale in Thalawathugoda, S1587","Kalalgoda, Thalawathugoda",Rs. 168M,168000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5665382.html,20.0,4.0
5808291,Kaduwela,"House for Sale - Kaduwela | LKR 120,000,000",,Rs. 120M,120000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5808291.html,79.0,5.0
5807813,Kandy,Property for sale in Kandy,"Katugastota Road, Kandy",Rs. 100M,100000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5807813.html,103.0,6.0
5807770,Battaramulla,Luxury house for sale in battaramulla,"Raja, Battaramulla",Rs. 99.5MNegotiable,99500000.0,6.0,4345.0,https://www.lankapropertyweb.com/sale/property_details-5807770.html,14.0,5.0
5807424,Malabe,Malabe Gated Community Luxury House for Sale,,Rs. 69M,69000000.0,3.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5807424.html,10.0,3.0
5807395,Maharagama,House for sale in Maharagama,,Rs. 45MNegotiable,45000000.0,4.0,1600.0,https://www.lankapropertyweb.com/sale/property_details-5807395.html,19.6,2.0
5807381,Nugegoda,Nugegoda Brand New House For Sale*,,Rs. 70M,70000000.0,4.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5807381.html,6.0,4.0
5807049,Uswetakeiyawa,House for sale in Uswetakeiyawa,,Rs. 17M,17000000.0,2.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5807049.html,17.0,1.0
5802799,Moratuwa,House For Sale in Moratuwa,,Rs. 35M,35000000.0,4.0,2023.0,https://www.lankapropertyweb.com/sale/property_details-5802799.html,6.2,2.0
5737973,Nawala,Sale | Land | Nawala,,Rs. 230Mapprox,230000000.0,4.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5737973.html,34.6,
5800818,Thalahena,"5 Bedroom House with Garden for Sale in Thalahena,...",,Rs. 129M,129000000.0,5.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5800818.html,64.0,4.0
5806260,Matugama,House for sale in Matugama,,Rs. 22M,22000000.0,3.0,1800.0,https://www.lankapropertyweb.com/sale/property_details-5806260.html,74.0,2.0
5806462,Colombo 4,House for Sale in Colombo 04,"St Mary's Road, Colombo 4",Rs. 270M,270000000.0,7.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5806462.html,15.0,5.0
5805980,Battaramulla,Pelwatte Luxury House for Sale in Lake Road Battaramulla...,,Rs. 79.5M,79500000.0,4.0,4200.0,https://www.lankapropertyweb.com/sale/property_details-5805980.html,11.4,3.0
5806053,Nugegoda,▪️4BR Brand New House▪️For Sale▪️...,,Rs. 85M,85000000.0,4.0,3100.0,https://www.lankapropertyweb.com/sale/property_details-5806053.html,7.03,3.0
5806015,Angoda,House for Sale in Angoda,"Vijithapura Mawatha, Angoda",Rs. 35M,35000000.0,4.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5806015.html,12.5,2.0
5805595,Thalawathugoda,Luxury 2-Story Architect-Designed Home for Sale –...,,Rs. 140M,140000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5805595.html,50.2,6.0
5805572,Matale,House for sale in Matale,,Rs. 7.5MNegotiable,7500000.0,2.0,1300.0,https://www.lankapropertyweb.com/sale/property_details-5805572.html,30.0,1.0
5805540,Pita Kotte,"House for Sale - Pita Kotte | LKR 150,000,000",,Rs. 150M,150000000.0,,,https://www.lankapropertyweb.com/sale/property_details-5805540.html,30.0,6.0
5805740,Battaramulla,"House for Sale - Battaramulla | LKR 100,000,000",,Rs. 100M,100000000.0,2.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5805740.html,13.7,2.0
5805729,Dehiwala,,,Rs. 200MNegotiable,200000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5805729.html,22.0,5.0
5764118,Dehiwala,Luxury House for Sale in Dehiwala,"Anderson Road, Dehiwala",Rs. 78M,78000000.0,6.0,4100.0,https://www.lankapropertyweb.com/sale/property_details-5764118.html,17.5,4.0
5803426,Nugegoda,Family Home for Sale in Nugegoda (SH 15208),,Rs. 69.75M,69750000.0,2.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5803426.html,15.5,2.0
5803367,Negombo,▪️05BR House▪️For Sale▪️Negombo T...,,Rs. 150MNegotiable,150000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5803367.html,40.0,4.0
5803524,Colombo 7,House For Sale in Colombo 07,"Barnes Place, Colombo 7",Rs. 430M,430000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5803524.html,12.5,4.0
5802017,Nawala,4 Bedroom house for sale in Nawala for LKR 110 million...,,Rs. 110M,110000000.0,4.0,4200.0,https://www.lankapropertyweb.com/sale/property_details-5802017.html,8.25,4.0
5803218,Thalawathugoda,Elegant Two-Storey Home for Sale in Thalawatugoda |...,,Rs. 85M,85000000.0,6.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5803218.html,18.0,3.0
5803131,Welisara,House For Sale In Welisara | SH 15227,,Rs. 18M,18000000.0,3.0,1405.0,https://www.lankapropertyweb.com/sale/property_details-5803131.html,8.0,2.0
5802603,Kaduwela,Two-Storey House for Sale in Kaduwela (SH 15225),,Rs. 29M,29000000.0,3.0,2570.0,https://www.lankapropertyweb.com/sale/property_details-5802603.html,10.44,3.0
5696076,Malabe,Beautifully Designed Fully Furnished Small House on...,"Udawatta Road, Malabe",Rs. 35M,35000000.0,1.0,1200.0,https://www.lankapropertyweb.com/sale/property_details-5696076.html,13.3,1.0
5802717,Nuwara Eliya,Scenic holiday home for sale - Nuwaraeliya,,Rs. 95M,95000000.0,6.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5802717.html,23.0,6.0
5721959,Hendala,4 Bedroom house for sale in Hendala. 65 perches. Beautiful...,"Senevirathne Road, Hendala",Rs. 215MONO,215000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5721959.html,65.0,3.0
5779834,Battaramulla,Architect-Designed 4BR Home for Sale in Battaramulla...,Battaramulla,Rs. 77M,77000000.0,4.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5779834.html,10.0,3.0
5801921,Thalawathugoda,Stylish Two-Storey Design House For Sale in Talawathugoda...,,Rs. 95MNegotiable,95000000.0,3.0,2517.0,https://www.lankapropertyweb.com/sale/property_details-5801921.html,12.0,3.0
5801168,Anuradhapura,Rare Lakeside Investment – Boutique Hotel or Luxury...,,Rs. 65M,65000000.0,8.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5801168.html,20.0,7.0
5801051,Colombo 15,House for Sale in Colombo 15,"De La Salle Street, Colombo 15",Rs. 60M,60000000.0,3.0,1800.0,https://www.lankapropertyweb.com/sale/property_details-5801051.html,17.0,2.0
5801048,Nawala,House for sale at Nawala-Koswatta.,,Rs. 55M,55000000.0,3.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5801048.html,10.5,
5800647,Nawala,Two-Storey House for Sale in Nawala (SH 14865),,Rs. 60M,60000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5800647.html,10.5,3.0
5800754,Nugegoda,"House for Sale - Nugegoda | LKR 64,000,000",,Rs. 64M,64000000.0,4.0,1600.0,https://www.lankapropertyweb.com/sale/property_details-5800754.html,7.0,3.0
5800839,Battaramulla,▪️04BR House ▪️For Sale ▪️Battara...,,Rs. 180MNegotiable,180000000.0,4.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5800839.html,16.0,3.0
5800393,Rajagiriya,Architecturally Designed Luxury Home for Sale in Rajagiriya...,,Rs. 140M,140000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5800393.html,30.0,4.0
5724655,Thalawathugoda,4 Bedroom house for sale in Thalawathugoda for Rs....,,Rs. 140MNegotiable,140000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5724655.html,19.5,4.0
5799989,Kandy,Two-Storey Luxury Bungalow for Sale - Victoria Range...,,Rs. 49.5M,49500000.0,4.0,1690.0,https://www.lankapropertyweb.com/sale/property_details-5799989.html,17.0,3.0
5800075,Battaramulla,"House for Sale - Battaramulla | LKR 300,000,000",,Rs. 300M,300000000.0,5.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5800075.html,53.0,4.0
5799651,Colombo 13,27 Perches - House for Sale - HL44555,"House, Colombo 13",Rs. 270M,270000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5799651.html,27.0,6.0
5799608,Colombo 6,Colombo 6 Prestige | Land Value Offer | Renovate or...,,Rs. 125M,125000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5799608.html,12.25,4.0
5798919,Kohuwala,House For Sale in Kohuwala,"Malwatta Road, Kohuwala",Rs. 180M,180000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5798919.html,22.5,6.0
5798885,Wattala,Hendala Wattala Luxury House For Sale in a prime Location...,,Rs. 52M,52000000.0,4.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5798885.html,11.0,3.0
5774904,Colombo 5,Super Luxury Beautiful House for Sale in Colombo 05,,Rs. 300M,300000000.0,4.0,4700.0,https://www.lankapropertyweb.com/sale/property_details-5774904.html,20.0,4.0
5686512,Ja Ela,"House for Sale - Ja-Ela | LKR 55,000,000",,Rs. 55M,55000000.0,4.0,3100.0,https://www.lankapropertyweb.com/sale/property_details-5686512.html,12.75,3.0
5686326,Kandana,"House for Sale - Kandana | LKR 70,000,000",,Rs. 70M,70000000.0,,,https://www.lankapropertyweb.com/sale/property_details-5686326.html,19.0,8.0
5688102,Matara,"House for Sale - Matara | LKR 82,000,000",,Rs. 82M,82000000.0,4.0,3150.0,https://www.lankapropertyweb.com/sale/property_details-5688102.html,12.5,2.0
5798228,Kelaniya,House for Sale in Kelaniya,"Old Kandy Road, Dalugama, Kela..",Rs. 65M,65000000.0,5.0,4290.0,https://www.lankapropertyweb.com/sale/property_details-5798228.html,15.0,3.0
5798174,Battaramulla,Charming House for Sale – Wickramasinghe Pu...,,Rs. 32.5MNegotiable,32500000.0,3.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5798174.html,12.0,2.0
5747539,Rajagiriya,Luxury Lake-Facing Villa for Sale – Rajagiriya,Rajagiriya,Rs. 160M,160000000.0,3.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5747539.html,22.0,
5781340,Rajagiriya,Bawa-Style Luxury Home for Sale – Rajagiriya,"Madinnagoda Road., Rajagiriya",Rs. 160M,160000000.0,5.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5781340.html,22.0,4.0
5797569,Dehiwala,10 Perches House for Sale - HL42399,"Facing Waidya Road, Dehiwala",Rs. 200M,200000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5797569.html,10.0,6.0
5796490,Boralesgamuwa,House for sale in Boralesgamuwa,,Rs. 118MONO,118000000.0,4.0,4400.0,https://www.lankapropertyweb.com/sale/property_details-5796490.html,12.8,6.0
5796269,Thalawathugoda,Three-Storey House for Sale in Thalawathugoda | SH...,,Rs. 68M,68000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5796269.html,7.0,4.0
5796187,Pannipitiya,"House for Sale - Pannipitiya | LKR 65,000,000",,Rs. 65M,65000000.0,4.0,2900.0,https://www.lankapropertyweb.com/sale/property_details-5796187.html,11.6,3.0
5796129,Thalawathugoda,Three-Storey House for Sale in Thalawathugoda...,,Rs. 62M,62000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5796129.html,7.0,4.0
5735547,Pita Kotte,03 Bedroom House For Sale ￭ Kotte ￭ (NK10304),,Rs. 61MNegotiable,61000000.0,3.0,2590.0,https://www.lankapropertyweb.com/sale/property_details-5735547.html,9.5,3.0
5547636,Nawala,"House for Sale - Nawala | LKR 70,000,000",,Rs. 70M,70000000.0,3.0,3313.0,https://www.lankapropertyweb.com/sale/property_details-5547636.html,11.98,3.0
5676373,Nawala,"House for Sale - Nawala | LKR 330,000,000",,Rs. 330M,330000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5676373.html,40.0,3.0
5676595,Nawala,"House for Sale - Nawala | LKR 170,000,000",,Rs. 170M,170000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5676595.html,20.0,4.0
5795564,Peliyagoda,▪️03 BR House▪️For Sale▪️Peliyago...,,Rs. 56M,56000000.0,3.0,4083.0,https://www.lankapropertyweb.com/sale/property_details-5795564.html,15.0,2.0
5554071,Imbulgoda,"Adisham type Mansion for Sale in Imbulgoda, Gampaha...",,Rs. 210M,210000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5554071.html,40.0,6.0
5752723,Kohuwala,Brand New 4 Bedroom house for sale in Kohuwala for...,"Off Andersen road , Kohuwala",Rs. 80MNegotiable,80000000.0,4.0,3100.0,https://www.lankapropertyweb.com/sale/property_details-5752723.html,7.0,3.0
5794780,Wattala,"▪️5BR House▪️For Sale▪️Hendala, W...",,Rs. 62M,62000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5794780.html,15.5,3.0
5793658,Dehiwala,,,Rs. 230MNegotiable,230000000.0,8.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5793658.html,17.0,4.0
5793274,Ja Ela,"House for Sale at ""Millennium City"" in Ja-Ela","Millennium City, Ja Ela",Rs. 70M,70000000.0,4.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5793274.html,25.0,2.0
5770390,Pita Kotte,Spacious 4-Bedroom House for Sale Near Pitako...,,Rs. 35MNegotiable,35000000.0,4.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5770390.html,8.2,3.0
5793091,Negombo,Negombo 2 Br Twin house For Sale In A Prime Location,,Rs. 38M,38000000.0,2.0,1370.0,https://www.lankapropertyweb.com/sale/property_details-5793091.html,4.5,3.0
5793058,Battaramulla,▪️6 BR Fully Furnished Luxury House▪️...,,Rs. 100MNegotiable,100000000.0,6.0,4345.0,https://www.lankapropertyweb.com/sale/property_details-5793058.html,14.01,6.0
5792541,Battaramulla,"House for Sale - Battaramulla | LKR 45,000,000",,Rs. 45M,45000000.0,4.0,2446.0,https://www.lankapropertyweb.com/sale/property_details-5792541.html,6.5,3.0
5792492,Pita Kotte,House for Sale in Kotte,"Duwa Road, kotte, Pita Kotte",Rs. 70M,70000000.0,4.0,1600.0,https://www.lankapropertyweb.com/sale/property_details-5792492.html,8.0,3.0
5791478,Battaramulla,▪️3 BR House▪️For Sale▪️Battaramu...,,Rs. 75M,75000000.0,3.0,3620.0,https://www.lankapropertyweb.com/sale/property_details-5791478.html,13.3,3.0
5791431,Ethul Kotte,"House for Sale - Ethul Kotte | LKR 250,000,000",,Rs. 250M,250000000.0,8.0,,https://www.lankapropertyweb.com/sale/property_details-5791431.html,23.5,9.0
5791786,Pamunugama,Beach side House for Sale in Pamunugama | SH 15173,,Rs. 125M,125000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5791786.html,71.0,3.0
5791243,Negombo,"House for Sale - Negombo | LKR 150,000,000",,Rs. 150M,150000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5791243.html,40.0,4.0
5790808,Colombo 8,"House for Sale - Colombo 08 | LKR 350,000,000",,Rs. 350M,350000000.0,7.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5790808.html,30.0,8.0
5790766,Ja Ela,JA ELA Luxury house for sale,,Rs. 19M,19000000.0,4.0,2100.0,https://www.lankapropertyweb.com/sale/property_details-5790766.html,7.5,3.0
5790758,Negombo,Negombo Santorini House For Sale,,Rs. 52M,52000000.0,4.0,3200.0,https://www.lankapropertyweb.com/sale/property_details-5790758.html,10.5,3.0
5790202,Thalawathugoda,Modern and Brand New 3-Storey House for Sale in Thalawatugoda...,,Rs. 60M,60000000.0,5.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5790202.html,6.8,3.0
5790539,Rajagiriya,"▪️5 BR House▪️For Sale▪️Buthgamuwa Road,...",,Rs. 150MNegotiable,150000000.0,5.0,4190.0,https://www.lankapropertyweb.com/sale/property_details-5790539.html,15.0,5.0
5734543,Colombo 8,5 Bedroom house for sale in Colombo 8 for Rs. 360 million...,"Lake Drive, Colombo 8",Rs. 360MONO,360000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5734543.html,20.0,4.0
5788441,Battaramulla,"▪️6BR House▪️For Sale▪️Parliament Road,...",,Rs. 100M,100000000.0,6.0,4345.0,https://www.lankapropertyweb.com/sale/property_details-5788441.html,14.0,5.0
5788394,Ja Ela,JA ELA Luxury house for sale,,Rs. 19M,19000000.0,4.0,2100.0,https://www.lankapropertyweb.com/sale/property_details-5788394.html,7.5,3.0
5788390,Wattala,Gampaha 2 Storey House for Sale,,Rs. 37.5M,37500000.0,3.0,1250.0,https://www.lankapropertyweb.com/sale/property_details-5788390.html,7.0,2.0
5787826,Battaramulla,House for Sale in Battaramulla,"Pipe Road, Battaramulla",Rs. 58M,58000000.0,4.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5787826.html,15.0,3.0
5788152,Kohuwala,,,Rs. 130M,130000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5788152.html,17.0,4.0
5787990,Nawala,▪️5 BR House▪️For Sale▪️Nawala▪...,,Rs. 200M,200000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5787990.html,23.0,3.0
5787072,Thalawathugoda,4 Bedroom house for sale in Thalawathugoda for Rs....,,Rs. 68.5M,68500000.0,4.0,2900.0,https://www.lankapropertyweb.com/sale/property_details-5787072.html,8.3,3.0
5780296,Nugegoda,"House for Sale - Nugegoda | LKR 45,000,000",,Rs. 45M,45000000.0,3.0,1867.0,https://www.lankapropertyweb.com/sale/property_details-5780296.html,12.0,2.0
5781181,Ethul Kotte,"House for Sale - Ethul Kotte | LKR 195,000,000",,Rs. 195M,195000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5781181.html,16.0,4.0
5365823,Nawala,"5 Bedroom House for Sale in Nawala, S1424",,Rs. 240M,240000000.0,5.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5365823.html,20.0,4.0
5786000,Rajagiriya,"House for Sale - Rajagiriya | LKR 500,000,000",,Rs. 500M,500000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5786000.html,14.0,4.0
5786188,Hokandara,Elegant Villa in Hokandara (SH 15181),,Rs. 160M,160000000.0,4.0,4937.0,https://www.lankapropertyweb.com/sale/property_details-5786188.html,75.0,4.0
5754247,Battaramulla,"Luxury Two-Story House for Sale in Subuthi Vihara Mawatha,...",,Rs. 120MNegotiable,120000000.0,4.0,3650.0,https://www.lankapropertyweb.com/sale/property_details-5754247.html,20.0,4.0
5438165,Colombo 5,"4 Bedroom House for Sale in Colombo 5, S1457",,Rs. 260M,260000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5438165.html,12.1,3.0
5731953,Nawala,"House for Sale - Nawala | LKR 88,000,000",,Rs. 88M,88000000.0,6.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5731953.html,6.1,4.0
5735333,Mount Lavinia,"House for Sale - Mount Lavinia | LKR 65,000,000",,Rs. 65M,65000000.0,5.0,2700.0,https://www.lankapropertyweb.com/sale/property_details-5735333.html,10.0,5.0
5735397,Maharagama,"House for Sale - Maharagama | LKR 1,000,000,000",,"Rs. 1,000M",1000000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5735397.html,392.0,6.0
5735399,Colombo 3,"House for Sale - Colombo 03 | LKR 430,000,000",,Rs. 430M,430000000.0,5.0,2735.0,https://www.lankapropertyweb.com/sale/property_details-5735399.html,19.04,3.0
5735715,Colombo 5,"House for Sale - Colombo 05 | LKR 340,000,000",,Rs. 340M,340000000.0,3.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5735715.html,12.0,4.0
5741140,Thalawathugoda,"House for Sale - Thalawathugoda | LKR 52,500,000",,Rs. 52.5M,52500000.0,4.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5741140.html,17.0,4.0
5743028,Mattegoda,"House for Sale - Mattegoda | LKR 44,500,000",,Rs. 44.5M,44500000.0,4.0,3200.0,https://www.lankapropertyweb.com/sale/property_details-5743028.html,10.0,3.0
5782678,Battaramulla,"House for Sale - Battaramulla | LKR 100,000,000",,Rs. 100M,100000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5782678.html,20.0,3.0
5745052,Hikkaduwa,URGENT SALE! Price Reduced! Two-Storey House for Sale...,,Rs. 13MNegotiable,13000000.0,4.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5745052.html,20.0,
5781468,Colombo 8,￭ 05BR House ￭ Sunshine Court ￭ For Sale ￭...,"Gothami Road, Colombo 8",Rs. 250MNegotiable,250000000.0,5.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5781468.html,12.37,4.0
5781453,Nugegoda,￭ 05BR Modern Luxury ￭ Nugegoda House ￭ For Sale...,Nugegoda,Rs. 300MNegotiable,300000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5781453.html,31.0,7.0
5745249,Thalawathugoda,"House for Sale - Thalawathugoda | LKR 90,000,000",,Rs. 90M,90000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5745249.html,8.5,5.0
5745267,Malabe,"House for Sale - Malabe | LKR 165,000,000",,Rs. 165M,165000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5745267.html,10.0,8.0
5745625,Hokandara,"House for Sale - Hokandara | LKR 75,500,000",,Rs. 75.5M,75500000.0,2.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5745625.html,17.0,1.0
5745649,Mattegoda,"House for Sale - Mattegoda | LKR 75,000,000",,Rs. 75M,75000000.0,3.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5745649.html,60.0,2.0
5745655,Mattegoda,"House for Sale - Mattegoda | LKR 90,000,000",,Rs. 90M,90000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5745655.html,26.0,4.0
5745383,Moratuwa,"House for Sale - Moratuwa | LKR 130,000,000",,Rs. 130M,130000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5745383.html,17.0,7.0
5745386,Malabe,"House for Sale - Malabe | LKR 95,000,000",,Rs. 95M,95000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5745386.html,33.15,4.0
5745416,Wattala,"House for Sale - Wattala | LKR 75,000,000",,Rs. 75M,75000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5745416.html,10.0,4.0
5746077,Battaramulla,"House for Sale - Battaramulla | LKR 100,000,000",,Rs. 100M,100000000.0,5.0,4345.0,https://www.lankapropertyweb.com/sale/property_details-5746077.html,14.5,5.0
5745912,Colombo 7,"House for Sale - Colombo 07 | LKR 496,440,000",,Rs. 496.44M,496440000.0,5.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5745912.html,23.64,3.0
5746366,Battaramulla,House for Sale - Battaramulla,,Rs. 300M,300000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5746366.html,27.0,4.0
5780343,Colombo 7,"4 Bedroom House for Sale in Colombo 7, S1743","Malalasekara Place, Colombo 7",Rs. 285M,285000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5780343.html,9.0,4.0
5750972,Wattala,"House for Sale - Wattala | LKR 68,000,000",,Rs. 68M,68000000.0,4.0,2701.0,https://www.lankapropertyweb.com/sale/property_details-5750972.html,10.5,3.0
5752790,Dehiwala,"House for Sale - Dehiwala | LKR 200,000,000",,Rs. 200M,200000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5752790.html,7.5,7.0
5752820,Thalawathugoda,"House for Sale - Thalawathugoda | LKR 85,000,000",,Rs. 85M,85000000.0,5.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5752820.html,7.0,4.0
5753182,Thalawathugoda,"House for Sale - Thalawathugoda | LKR 60,000,000",,Rs. 60M,60000000.0,3.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5753182.html,16.0,4.0
5767750,Colombo 4,"House for Sale - Colombo 04 | LKR 175,000,000",,Rs. 175M,175000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5767750.html,10.0,5.0
5769293,Battaramulla,"House for Sale - Battaramulla | LKR 200,000,000",,Rs. 200M,200000000.0,4.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5769293.html,23.0,3.0
5772198,Dehiwala,"House for Sale - Dehiwala | LKR 585,000,000",,Rs. 585M,585000000.0,8.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5772198.html,117.0,4.0
5774257,Nugegoda,"House for Sale - Nugegoda | LKR 245,000,000",,Rs. 245M,245000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5774257.html,30.0,4.0
5776064,Pita Kotte,"House for Sale - Pita Kotte | LKR 230,000,000",,Rs. 230M,230000000.0,4.0,4320.0,https://www.lankapropertyweb.com/sale/property_details-5776064.html,26.5,3.0
5776589,Nugegoda,"House for Sale - Nugegoda | LKR 75,000,000",,Rs. 75M,75000000.0,5.0,3857.0,https://www.lankapropertyweb.com/sale/property_details-5776589.html,10.2,6.0
